mediator,head,fold,domain,user_id,ccc,srocc,plcc,eff_dof
emotion,mlp,4,art,34,0.4750396678187581,0.48212821405519635,0.4853541611396004,
emotion,mlp,4,art,38,0.29787568671884157,0.3472779537040877,0.33396990421001327,
emotion,mlp,4,art,43,0.033545261223992505,0.04582438196230169,0.03700591775233027,
emotion,mlp,4,art,48,0.5643948139274553,0.57186222885257,0.5718370949634385,
emotion,mlp,4,art,49,0.2218373471808687,0.2897395456793046,0.23559826248845814,
emotion,mlp,4,art,56,0.13613066134190524,0.12319358360833106,0.14097151861274412,
emotion,mlp,4,art,61,0.33343620093669174,0.3697678343899466,0.35863004408954574,
emotion,mlp,4,art,72,0.22011185512357137,0.29047815914850167,0.2455299396414415,
emotion,mlp,4,art,77,0.33593781494499764,0.333862504222258,0.3468011372967597,
emotion,mlp,4,art,78,0.4084473166978828,0.4202642421891301,0.42724615566916907,
