mediator,head,fold,domain,user_id,ccc,srocc,plcc,eff_dof
emotion,mlp,0,landscape,109,0.05602771391429199,0.0969972668027419,0.06311676636104759,
emotion,mlp,0,landscape,110,0.22445877987067783,0.3035447051603836,0.2525651019003557,
emotion,mlp,0,landscape,116,0.10887237240244312,0.1514704629533937,0.11388194723904427,
emotion,mlp,0,landscape,117,0.13863223020807827,0.12604934659126998,0.14096913649891155,
emotion,mlp,0,landscape,126,0.277559099117233,0.29179660503931065,0.3030925165615027,
emotion,mlp,0,landscape,127,0.22886444615650214,0.27017984878426576,0.27571655594172334,
emotion,mlp,0,landscape,136,0.2049236500280611,0.21436973724969177,0.25653247486367614,
emotion,mlp,0,landscape,144,0.2170611838576274,0.19391099608665188,0.23536545949803514,
emotion,mlp,1,art,5,0.17290647797635728,0.20781431614925505,0.17565678811056515,
emotion,mlp,1,art,6,0.42699240423264856,0.48579073242161397,0.46378709591059414,
emotion,mlp,1,art,16,0.15788675884631945,0.14783839927559403,0.1930572400497339,
emotion,mlp,1,art,17,0.048677238467492334,0.046235006880221995,0.05083406310430653,
emotion,mlp,1,art,23,0.023631849762459634,0.10322367328527127,0.048166082349037666,
emotion,mlp,1,art,35,0.12727470224516976,0.09310607114495323,0.12661465324530077,
emotion,mlp,1,art,39,0.4635573034587866,0.4763824827111778,0.48436128094710956,
emotion,mlp,1,art,44,0.3483565517766,0.37831968162526164,0.38104677247646596,
emotion,mlp,1,art,51,0.07712424725262514,0.12464323257035152,0.13035758518169394,
emotion,mlp,1,art,64,0.051557267940153334,0.06166333568702209,0.05889243265585257,
emotion,mlp,1,art,69,0.06722519958967876,0.10611703450946967,0.06538723090924599,
emotion,mlp,1,art,81,0.0896074636480401,0.058435033901656164,0.09112158436984713,
emotion,mlp,1,art,92,0.4061358030344658,0.44488271992209133,0.44717944176174607,
emotion,mlp,1,art,100,0.2047518183643758,0.21410294730326726,0.2092286703741093,
emotion,mlp,1,art,101,0.22225256059061446,0.24688892590778122,0.2309296052393797,
emotion,mlp,1,art,106,0.14584654679522172,0.11476954234689378,0.1717680041972748,
emotion,mlp,1,art,111,0.342784836015839,0.38506184206015565,0.3978409121704048,
