fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,seed
0,art,110,population,ridge,,0.3185586899992909,0.485309465622598,0.5076551030931145,0
0,art,110,identity,ridge,47.02472024418089,0.347129159278551,0.48705666191984165,0.41123810413336925,0
0,art,110,random,ridge,5.0549155493033755,0.18969145517755692,0.3630057248155477,0.3654568479125674,0
0,art,110,shuffled,ridge,2.7456141349332297,0.16066561576081573,0.29568727924528054,0.3722492944375849,0
0,art,110,pca,ridge,6.309963902601767,0.4309201019831774,0.5180950902591098,0.5081585162247039,0
0,art,110,emotion,ridge,4.683286306262045,0.3747194996555114,0.4100772485883452,0.4441851196635183,0
0,art,110,population,mlp,,0.18471134192219138,0.28273747139512223,0.29269963681229094,0
0,art,110,identity,mlp,,0.22514929691833815,0.2360770526334409,0.26099660699217725,0
0,art,110,random,mlp,,0.11528573479205904,0.14296176761563614,0.11651407322856963,0
0,art,110,shuffled,mlp,,0.11062509637280098,0.1279564347098972,0.11388865294940714,0
0,art,110,pca,mlp,,0.48278287844195267,0.4979509447144192,0.49176507005789183,0
0,art,110,emotion,mlp,,0.239784211728927,0.20945800316367108,0.24474743272579577,0
0,art,110,gt_emotion,ridge,4.80974976972038,0.5164726151719731,0.5095331651003501,0.5933367333635922,0
0,art,116,population,ridge,,0.3787449074638878,0.5973413388710003,0.6115000945457558,0
0,art,116,identity,ridge,26.129861956954446,0.5487789777424087,0.6620558275081424,0.650802754196214,0
0,art,116,random,ridge,5.019851602347489,0.20751310061067835,0.35414740329433814,0.33763489612732184,0
0,art,116,shuffled,ridge,0.5635236121507405,0.004540234640963407,0.08565005245536446,0.07779932089204893,0
0,art,116,pca,ridge,6.335980989385871,0.5380360070033028,0.6280167093576519,0.6214431724364773,0
0,art,116,emotion,ridge,3.4695833194398333,0.5780721028699747,0.5943290275302487,0.6163196131655101,0
0,art,116,population,mlp,,0.37616837250194346,0.6368528226238559,0.6319216699179021,0
0,art,116,identity,mlp,,0.1979869337264408,0.18053785968903316,0.2102426792546548,0
0,art,116,random,mlp,,0.18841785549149853,0.29465425431449827,0.19906872853838573,0
0,art,116,shuffled,mlp,,-0.03876962660190035,0.034440759662590865,-0.04144892197564219,0
0,art,116,pca,mlp,,0.5082453135874212,0.5433707606825378,0.5186300020973128,0
0,art,116,emotion,mlp,,0.3928905208708838,0.3803043067698627,0.4011577173121016,0
0,art,116,gt_emotion,ridge,5.941577650596219,0.7488717824813068,0.7699150590845207,0.7640738768325526,0
0,art,117,population,ridge,,0.4259787981474331,0.7377247531723158,0.7393400519630212,0
0,art,117,identity,ridge,46.969507192682734,0.543966019617468,0.6447070713268721,0.6473012981825285,0
0,art,117,random,ridge,4.9665612731090985,0.18653101864120425,0.30021346605093446,0.3108189857896025,0
0,art,117,shuffled,ridge,0.5743562796820431,0.012335161432113367,0.18848448643563318,0.25890646181578314,0
0,art,117,pca,ridge,6.7666791776918656,0.5866541889987023,0.6423069310370213,0.6139143497121806,0
0,art,117,emotion,ridge,3.4758393732320414,0.6349801373179709,0.667287983033428,0.7173540004865467,0
0,art,117,population,mlp,,0.4386055321590295,0.652936123749218,0.6584154391726458,0
0,art,117,identity,mlp,,0.06441106889996404,0.08493557678778273,0.06694314310914126,0
0,art,117,random,mlp,,0.07129905279983997,0.13210568085158594,0.10972629859555337,0
0,art,117,shuffled,mlp,,0.35767242948001343,0.39920700739355774,0.42055432161508216,0
0,art,117,pca,mlp,,0.6031122654469155,0.5996921952784451,0.6033021905183508,0
0,art,117,emotion,mlp,,0.4209098129771832,0.6219302298007366,0.5072960015842902,0
0,art,117,gt_emotion,ridge,5.897269119296268,0.8075308432819724,0.8019110228817709,0.8151914921259954,0
0,art,126,population,ridge,,0.39340163330849015,0.4633154734958584,0.4782980844268024,0
0,art,126,identity,ridge,47.189039586920074,0.4514284177529054,0.5276675801758889,0.5419504961227644,0
0,art,126,random,ridge,3.2846217617544275,0.06249057612877082,0.22456768061791818,0.19310768009357204,0
0,art,126,shuffled,ridge,4.285366526446714,0.06435988356175448,0.18749259543806895,0.1627313546794958,0
0,art,126,pca,ridge,5.271973904040548,0.28679079722581535,0.38305997702420597,0.3969640738687807,0
0,art,126,emotion,ridge,2.1849926062660754,0.2946990328780869,0.40034198884110783,0.4103613881118948,0
0,art,126,population,mlp,,0.3985172654135689,0.41186333005237574,0.4459852480520508,0
