fold,domain,user_id,base_srocc,base_plcc,top1_srocc,top1_plcc,bottom1_srocc,bottom1_plcc,avg1_srocc,avg1_plcc
2,art,40,0.277925178295693,0.2630931007891799,0.28236360299842345,0.25428636371602925,0.2959780967494955,0.26414688019216703,0.28472173875541185,0.2574032651580495
2,art,41,0.5823266172069194,0.6119294905704169,0.551931249263515,0.6035595368896634,0.570314367795686,0.6059857291633635,0.5726487320537395,0.6054015648337244
2,art,45,0.20330302273827203,0.13985361706155305,0.14094625581570644,0.08996120677277167,0.20225236112205358,0.13853663052617937,0.20505162385669276,0.13664817596040563
2,art,46,0.1727047601161692,0.11454876779115652,0.19848842129959018,0.18590033347074567,0.12515501020197067,0.10288280507919532,0.11300058214903648,0.09501398519793422
2,art,52,0.7048916473128498,0.6977251898990398,0.7367863033445162,0.7172938816667327,0.6994112961990495,0.7036600874796697,0.6966393811569344,0.6876246707844339
2,art,58,0.6361921102991848,0.625671698098893,0.6742968554050948,0.6753002253751531,0.6376161278353594,0.6183613589174262,0.632004236067184,0.6200164404023104
2,art,65,0.572401264608638,0.6166713218375521,0.5684702747237818,0.5920024612697498,0.572401264608638,0.6164550934510612,0.5733348747062915,0.6139659417475346
2,art,66,0.6316359161912137,0.6202399734683732,0.219926762495293,0.24034961717406758,0.6327108748170517,0.619578869907816,0.5548391967011571,0.5485034200870661
2,art,74,0.5407329439875687,0.519676940129222,0.4897439819031349,0.4605527092884485,0.5362839070998092,0.5210629110446845,0.5308065213969017,0.5132350473706379
2,art,83,0.5945654100940712,0.5603827482646162,0.5937586043471876,0.572180091126034,0.5944645593757107,0.5498202440370414,0.5916263320161379,0.5541676778502872
2,art,87,0.6561399654745714,0.6504827918363807,0.07013081326172638,0.08547827217477252,0.6573660286434827,0.6503910859194297,0.5587415073362577,0.5609199532198422
2,art,93,0.6497754658825682,0.6442966090330376,0.522298142508618,0.5141678309689917,0.6522827329446859,0.6491881289859742,0.6223781302822277,0.6203115018522881
2,art,94,0.7572483570050702,0.7563813835797747,0.6547530000416139,0.6884471663622732,0.7716610057752283,0.7725899772805761,0.7308993639831787,0.7328035014009534
2,art,102,0.22949920388099024,0.15675380917835144,-0.09466904213736715,-0.1223664137911063,0.22319455346072511,0.15666377504936646,0.13731939942361526,0.09425379557538498
2,art,112,0.6271325749239,0.6177289923435019,0.053244630995211914,0.040324035521947056,0.6271325749239,0.6175995634427653,0.4907573750856359,0.481250135225549
2,art,113,0.46976440919775986,0.47665720881878265,0.4278519763418665,0.44329791738330987,0.47065196659941405,0.47738288240933024,0.47247639014725884,0.4722824947971102
2,art,120,0.6784071341578841,0.6469945229382044,0.6354869910647396,0.5957941136871934,0.6751209051043486,0.6424388364278856,0.657615689301858,0.6334711263706012
2,art,121,0.4314603789494584,0.44600244620471646,0.36773634849617726,0.354396519437113,0.4255854890986991,0.44767605651856424,0.4156654691705186,0.4308959036424815
2,art,131,0.3393118258244315,0.37506507745222784,0.3806112582775062,0.39824023610763093,0.3336288671476145,0.3717612331431662,0.33787009000248036,0.3682257076341748
2,art,138,0.5614973262032085,0.5428063424515095,0.46865291571173917,0.4701790736857895,0.5614973262032085,0.5428198994305627,0.5275200989486704,0.5150837275301128
2,art,139,0.35761784149520615,0.3904732695642924,0.24999445716977922,0.21254076779627423,0.3675599555206497,0.3913700272253431,0.29949198199645194,0.32075019061425886
2,fashion,7,0.36852802526955425,0.3553442220176475,0.31306244520201243,0.32016107420267614,0.3677328198205572,0.3548708711713034,0.3540723262145728,0.35246949119788606
2,fashion,8,0.4149013131626701,0.4277059727169043,0.41416261646267727,0.42345080504689253,0.4139656306760125,0.4342247628934725,0.4125796949626924,0.42327354728019534
2,fashion,40,0.1432742751201753,0.24881131406331347,0.15538827959275794,0.1713095137184769,0.16386309753654008,0.25760876884447637,0.1458594506778164,0.23831060360116765
2,fashion,41,0.47206980122532854,0.5211931465062303,0.2747527138751319,0.23816035440870686,0.4734830379586345,0.5216314315511958,0.44010141167192557,0.4738627860357921
2,fashion,45,0.23490991557049962,0.23651252515614268,-0.21890234115504156,-0.2658581998111142,0.23634712813411662,0.22457470986050798,0.17991352545140257,0.1558312313854069
2,fashion,46,0.23211460908108983,0.19691742513815036,0.2212738132837626,0.18349524238107837,0.23211460908108983,0.19707741612810814,0.22252578769827366,0.19575526395425752
