fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,backbone
1,art,39,identity,ridge,25.861575083965317,0.7213594106286841,0.7588288274436739,0.7643415187573784,clip
1,art,39,emotion,ridge,4.495334976441149,0.7376825401821268,0.7431685668982061,0.7561078501301128,clip
1,art,44,population,ridge,,0.3497141923447877,0.6442808861252638,0.622132627278377,clip
1,art,44,identity,ridge,26.184101534210566,0.5703148538182,0.6590907907841966,0.6133083901036117,clip
1,art,44,emotion,ridge,4.742355289963025,0.6511967845357604,0.7356920206248255,0.691236114113497,clip
1,art,51,population,ridge,,0.33069502451353044,0.523413845635951,0.5573697934408908,clip
1,art,51,identity,ridge,26.107065808285412,0.40955257273989276,0.5954508755130284,0.591657398605477,clip
1,art,51,emotion,ridge,4.66140343585046,0.46569299605889114,0.6069534053174874,0.5845397868678457,clip
1,art,64,population,ridge,,0.21723122411564855,0.3725086901768407,0.3498016746342494,clip
1,art,64,identity,ridge,25.761790839088267,0.326913509992246,0.4158928381742765,0.4033197037700987,clip
1,art,64,emotion,ridge,4.777022828786933,0.23157887564230123,0.34429659850765093,0.32190710507021914,clip
1,art,69,population,ridge,,0.3000315895878488,0.34852442212493556,0.3451633054442184,clip
1,art,69,identity,ridge,25.90469401182598,0.25751557870983605,0.2777853108062905,0.27371419214891113,clip
1,art,69,emotion,ridge,4.735518186652788,0.24242064620522782,0.2846132165119936,0.27954780255794004,clip
1,art,81,population,ridge,,0.29950260630603803,0.3498887832383117,0.42237686539306124,clip
1,art,81,identity,ridge,25.97226524095646,0.3805550590006127,0.40847840717674483,0.44835180231974997,clip
1,art,81,emotion,ridge,4.7899530138231725,0.31173822718361127,0.341386331215584,0.3884911079964615,clip
1,art,92,population,ridge,,0.2718235794231453,0.34898250446868684,0.37785840223975736,clip
1,art,92,identity,ridge,25.81611483187161,0.45043731246083263,0.50857067662617,0.5286721163072713,clip
1,art,92,emotion,ridge,4.5793731701606,0.3865662936002903,0.4888308473316136,0.4718199688503022,clip
1,art,100,population,ridge,,0.37891693561809947,0.6158341921929029,0.6583502077347956,clip
1,art,100,identity,ridge,26.304834741352025,0.5912309336429263,0.6364864095472509,0.7127440572834679,clip
1,art,100,emotion,ridge,4.9048060949908825,0.6821768597787806,0.6681365546975285,0.7262434365741007,clip
1,art,101,population,ridge,,0.45768968309453534,0.6286828123709176,0.609700703685544,clip
1,art,101,identity,ridge,26.083772957567273,0.5538025668455175,0.5907038539517148,0.578610901626076,clip
1,art,101,emotion,ridge,4.607653051286281,0.527571395926779,0.6357235665027591,0.6188727599689002,clip
1,art,106,population,ridge,,0.4134026679528354,0.4795204959576387,0.4841943442066689,clip
1,art,106,identity,ridge,26.321203527250304,0.3053179174522842,0.3670036442031696,0.3680176066647274,clip
