fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,seed
0,art,116,random8,ridge,7.996948884624445,0.37346750371770854,0.4591766587085365,0.5095111590640645,0
0,art,116,shuffled8,ridge,4.283232861741702,0.25798442819840184,0.41343973151812796,0.4430115524794761,0
0,art,117,pca8,ridge,3.8971115550596727,0.355606969692798,0.6270244051098078,0.609568412445691,0
0,art,117,random8,ridge,7.99678426765416,0.32853995418759846,0.42649023477002546,0.39295645560026593,0
0,art,117,shuffled8,ridge,4.339492141271729,0.2513137027998357,0.3168185182603107,0.3793730892425176,0
0,art,126,pca8,ridge,3.9302405618624077,0.20107058552665164,0.4036900709025019,0.39928471041716074,0
0,art,126,random8,ridge,7.997123443804006,0.2660852420652379,0.3402242212387228,0.41104853726726037,0
0,art,126,shuffled8,ridge,4.32891712215873,0.14944123056622316,0.34125818775768274,0.28894744728228555,0
0,art,127,pca8,ridge,3.9270761640533993,0.3588396445617081,0.618193939353996,0.600041386566244,0
0,art,127,random8,ridge,7.997046842930214,0.19932765781501524,0.37401763817718353,0.3580009322986795,0
0,art,127,shuffled8,ridge,4.410569434263671,0.2922080464673019,0.4216653850507134,0.4113986122417308,0
0,art,136,pca8,ridge,3.952479980916513,0.19387414032225062,0.41294713957059276,0.44276842155551416,0
0,art,136,random8,ridge,7.9970798922817625,-0.05832548906763791,-0.1185468745162747,-0.09643403848199225,0
0,art,136,shuffled8,ridge,4.406959519578516,0.0655862418578826,0.16936786646136825,0.1490404952134498,0
0,art,144,pca8,ridge,3.925120101723718,0.24124691434156156,0.5697505593353128,0.5847240684606146,0
0,art,144,random8,ridge,7.996965016562139,0.18788055288005312,0.22994916545048785,0.22992909756602492,0
0,art,144,shuffled8,ridge,4.527592050746385,0.2269728596956323,0.3852901270986382,0.4214942599140212,0
0,fashion,3,pca8,ridge,1.9066432624258842,0.07391558203792378,0.4777384507795794,0.481635070047906,0
0,fashion,3,random8,ridge,0.24459365684650589,0.008113333982140718,0.31611401327252814,0.31282079194040907,0
0,fashion,3,shuffled8,ridge,7.754502007741749,0.049228239077574655,0.03468335568820842,0.07576698312182109,0
0,fashion,14,pca8,ridge,1.906962360005596,0.13695402244917218,0.5686677671425782,0.520408806537624,0
0,fashion,14,random8,ridge,0.24422785859472082,0.014142170562182765,0.38755837809060684,0.43227320519924534,0
0,fashion,14,shuffled8,ridge,7.734640913184586,0.07486547716297472,0.10401021854991196,0.12731716191323222,0
0,fashion,15,pca8,ridge,1.8949858054057964,-0.028828388206429578,-0.1844787023225071,-0.1459617847266496,0
0,fashion,15,random8,ridge,0.24410203296286645,-0.0010834697121619693,-0.07146179393932066,-0.10515847357257405,0
0,fashion,15,shuffled8,ridge,7.766947234041153,-0.06119878327506119,-0.14249015774102605,-0.11433570583000396,0
0,fashion,19,pca8,ridge,1.9113673919620355,0.03814621361940417,0.18070076049256636,0.17427242342174315,0
0,fashion,19,random8,ridge,0.2441597273316257,0.0042395149104702224,0.19630603062947088,0.23735630420200043,0
0,fashion,19,shuffled8,ridge,7.72201092663807,0.18740224997695956,0.33597836566275846,0.34744041622532074,0
0,fashion,21,pca8,ridge,1.9054708819078334,0.03387220011064782,0.24164557573064208,0.24854050010199571,0
0,fashion,21,random8,ridge,0.2441455587965058,0.0025174365549515782,0.08795838330483963,0.13069034737768723,0
0,fashion,21,shuffled8,ridge,7.704755302089042,-0.021077688275659954,-0.029605751072163133,-0.029911295559728886,0
