fold,domain,user_id,own_srocc,own_plcc,other_srocc,other_plcc,pop_srocc,pop_plcc
1,art,92,0.4879960784310975,0.51227520176629,0.4741487354931252,0.4945938666379018,0.5234492046765445,0.5437801369033389
1,art,100,0.6201139288012738,0.6575128651819409,0.46623251554075706,0.4856310721033082,0.6141422033012214,0.6446158276060752
1,art,101,0.58890512114431,0.5574936183484879,0.5695610346098203,0.5724377657024247,0.5747208281487756,0.5881047835575153
1,art,106,0.4356938961483004,0.43644787553169984,0.3264955602367019,0.33396216284040536,0.39489329862729394,0.44141829758391965
1,art,111,0.6480849150073164,0.6375733384022313,0.3282842889139566,0.34425374388211083,0.606404738620741,0.6026469879436969
1,art,118,0.5751321127400782,0.5569465394324298,0.49218892956423677,0.4720643525450615,0.6064277514889533,0.6023481545841947
1,art,119,0.609195069929027,0.621453904923402,0.5032079115158704,0.5283727822076792,0.558305893385319,0.5929469025238858
1,art,128,0.6533829214564806,0.5615260859763516,0.45140176450592995,0.4253661118006994,0.478856682230728,0.45704692904670663
1,art,129,0.2571164617162616,0.26890941221792464,0.23617180693086587,0.23559218227380377,0.2897828974261145,0.29457210332738376
1,art,137,0.6909126778632331,0.7030245166065285,0.514413567316633,0.5907537264857036,0.5983326872569679,0.6333044493011474
1,fashion,5,0.21473263183935465,0.24908526046459817,0.006040689344983832,0.05491295706863507,-0.034739300031664984,0.030305961028121185
1,fashion,6,0.6121619391427653,0.6008670656200574,0.14368480231954717,0.1883893001169234,0.3666945430369542,0.3886590799114765
1,fashion,16,0.27909299663447823,0.23777339759824279,0.11719269682013791,0.09426209419129283,0.24116134395212915,0.17626215146212265
1,fashion,17,0.22036177676545335,0.27757046815365405,-0.043554230254169976,0.0566193216013393,0.006661608414694607,0.0875999108147392
1,fashion,23,0.5224586360322547,0.51352006547818,0.39928125976887974,0.3874675874517775,0.5347349595551415,0.4863319976800986
1,fashion,35,0.26426203200077936,0.2728136834570237,0.19407502980656416,0.1908059888527193,0.27254124193227036,0.23404108997559575
1,fashion,39,0.3792809605993754,0.39710970905125126,0.3194050328173198,0.35970811667854224,0.3628100741108334,0.40112107679774045
1,fashion,44,0.25307517015570125,0.2608938520719264,0.25635549035032995,0.21548198555856374,0.3396817547335155,0.3086939460413306
1,fashion,51,0.4366544193938832,0.47213994318278674,0.31841578269671367,0.3325841901895949,0.46671592364736636,0.47359686361297265
1,fashion,64,0.30872173562778843,0.20989698653314565,0.29912391746313627,0.26962446642326976,0.2963499555210505,0.21597285721619197
1,fashion,69,0.3591355857992166,0.316849520477162,0.3293612305781071,0.28966192740959795,0.3938150551543389,0.3704493572326743
1,fashion,81,0.3832483570259965,0.3840766808222667,0.3227733706588871,0.3034083477763181,0.3585279375851911,0.36810735808735884
1,fashion,92,0.24722058029636385,0.2696059419982002,0.24526047811322557,0.23925130306329678,0.3075852656616924,0.30463213625213703
1,fashion,100,0.6136122362663528,0.6092321318495326,0.6486483314714702,0.6561374428037617,0.6326832843349771,0.6278202450711284
1,fashion,101,0.15938343368492403,0.1901531036103356,0.23102638661658056,0.19728330387964338,0.2401695436425759,0.21366076679227444
1,fashion,106,0.1834154538380671,0.18504458120488051,0.2707641568878981,0.23346677495352486,0.263965860864874,0.22691891562080835
1,fashion,111,0.5817251452536045,0.5763697924720659,0.11331976362669205,0.08030093530804636,0.3075359104751433,0.249747837141431
1,fashion,118,0.413502912996986,0.36929700313513003,0.2606907133862576,0.27138878294886526,0.31373288256873083,0.3174513686892523
1,fashion,119,0.5061499230059227,0.517949545901037,0.40698565665917236,0.4127830897064454,0.4500035050477221,0.45726281939387065
1,fashion,128,0.47021200672603425,0.497773699973885,0.4047215469817962,0.4134700424551337,0.5790001458360643,0.5233451884824548
1,fashion,129,0.04872751140114217,0.04165276409109139,0.1975215200348968,0.20240186613766015,0.2832599276727587,0.29732936764524726
1,fashion,137,0.06442546130456783,0.07415686906478205,0.05996219201910545,0.06909053776415273,0.07590526700553536,0.08039762706950068
1,landscape,5,0.6386464939733209,0.6261115847934527,0.48738919532024444,0.48166052648503266,0.4513985475018959,0.46843017878427967
1,landscape,6,0.621121204801698,0.6106600911323145,0.5281691687588498,0.5282710569541168,0.5515127939187491,0.5578913056645256
1,landscape,16,0.40839155530892063,0.3719544632908499,0.2647172544350376,0.27140569469075676,0.47903225676776096,0.4721145724774765
1,landscape,17,0.1814047122352684,0.2975080570516412,0.085457752608631,0.08529651422964449,0.08039950556949084,0.01252906160621927
1,landscape,23,0.6674415482945779,0.6771242053706688,0.49670794297449383,0.513692322518996,0.6720240846717374,0.6828214531979444
1,landscape,35,0.4189036342139021,0.3694752318894331,0.28647701021237854,0.30612122343438103,0.3991768702758513,0.4127723453612132
1,landscape,39,0.7313450822443516,0.7068820706774332,0.4169919628096898,0.40842490556114397,0.7311965455679768,0.6873784893919038
1,landscape,44,0.5133187593602959,0.47821450795754583,0.4781491603994077,0.43814148842101747,0.5564484310636226,0.5345463011942714
