backbone,head,variant,stage1,n_train,mediator,fold,domain,user_id,seed,srocc,plcc,ccc,eff_dof,recorded_at,experiment
qwen8b,mlp,C,mean,100,pca,1,art,111,0,0.69709725937689,0.6803991072661308,0.5999408470666489,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,art,118,0,0.5700490631343691,0.5628607049670383,0.4542577710567554,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,art,118,0,0.5121421646850172,0.46774357967188335,0.46520867524755155,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,art,118,0,0.6448496264497541,0.6471899239901899,0.5104378692437265,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,art,118,0,0.6505805157110927,0.621280829763922,0.5913856733155548,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,art,119,0,0.4983205838362138,0.5725487481088839,0.29848973739224,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,art,119,0,0.5931170402384063,0.563104847175669,0.5248832975642828,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,art,119,0,0.6382043589732664,0.5905823308722993,0.48055721864350825,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,art,119,0,0.6741955447027296,0.6398087082658009,0.5625493109866877,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,art,128,0,0.44376091450363037,0.42348236129474637,0.37894413969381663,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,art,128,0,0.5979316084476664,0.5519040333555126,0.5237689639038454,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,art,128,0,0.47569806313528923,0.45310996991501934,0.3968075924752766,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,art,128,0,0.595575178328847,0.5648455845630398,0.4473618238895909,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,art,129,0,0.22465074143319733,0.24550053484797818,0.1732409386306222,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,art,129,0,0.13126788911977758,0.1122977407660726,0.10241903737746434,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,art,129,0,0.35953150823517066,0.36160943532382717,0.31503579989871533,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,art,129,0,0.3014745710365534,0.28353685429839237,0.20792602501673554,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,art,137,0,0.4221547213932297,0.5155286029342157,0.4230586813309048,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,art,137,0,0.5979814352600877,0.5933201453485816,0.5930891199702321,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,art,137,0,0.6204615630604166,0.6434877802713453,0.6219659949522194,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,art,137,0,0.706618660009445,0.6747815016567873,0.6225079497715496,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,5,0,0.04669260756944217,0.061910538472443634,0.03308008745755603,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,5,0,0.2640933884127649,0.335624633362092,0.3132271306880008,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,5,0,0.1429594236326121,0.1219279360031288,0.09808898379008021,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,5,0,0.20603446608641854,0.21122212914819602,0.16704590068142228,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,6,0,0.4980658008546305,0.5349668107959605,0.3591109218829895,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,6,0,0.4734085808284535,0.49619886073027303,0.4422723419597889,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,6,0,0.5316116724992053,0.5695608056662376,0.4048109842039134,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,6,0,0.5367339463131973,0.5557688736000966,0.4180626788794722,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,16,0,0.13947327118850872,0.13252486159632826,0.07250785434680673,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,16,0,0.2570272218437166,0.27380664193922144,0.2499417609759598,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,16,0,0.07864593625645346,0.11850975104135107,0.09736100958853149,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,16,0,0.14323226379666942,0.17589722828275045,0.14865580667845044,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,17,0,0.004070982920091149,0.119751358194949,0.08600226800282548,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,17,0,0.09876098824325019,0.16251997040455277,0.14961511143083311,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,17,0,-0.023685718807803045,0.04507011495382597,0.042974782273926516,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,17,0,0.06788496194022123,0.1505001868684479,0.14269800787317438,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,23,0,0.5524345585299061,0.5729279446300873,0.34088688264756145,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,23,0,0.48489012790197467,0.44562119630696456,0.4396104751334695,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,23,0,0.5074706747834291,0.5333572819087221,0.4495472454351976,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,23,0,0.536115429670165,0.4832408600600675,0.434633114038256,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,35,0,0.29831028284403627,0.3081119550469542,0.24595685759408273,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,35,0,0.2927735612023516,0.3053541095598123,0.267386531515753,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,35,0,0.2526711380966919,0.28107615316098294,0.26928881998360343,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,35,0,0.34058599855671223,0.3063733531768725,0.26150084590444095,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,39,0,0.4045129569222483,0.47004523287932515,0.307999190933036,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,39,0,0.32045636599743954,0.3723060370405029,0.36137749864852126,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,39,0,0.42083365295648756,0.4520679600331707,0.3721025266715947,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,39,0,0.45577796532427584,0.45221426237214873,0.3795274842144784,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,44,0,0.4347190687835063,0.37616800799439815,0.16797459596972297,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,44,0,0.20203093535143204,0.14155600514249797,0.13056767914906223,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,44,0,0.49715756220774754,0.39636159569795104,0.3281500388746559,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,44,0,0.4661937921462989,0.35467952148289406,0.2960838699469501,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,51,0,0.35768762016828526,0.36168645441241615,0.18078007081956354,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,51,0,0.30907752818392953,0.2860040500970931,0.26996745417044754,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,51,0,0.37603940590731827,0.38326379345723716,0.3284424223377091,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,51,0,0.47508000830054503,0.4579630994431572,0.3981886380755369,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,64,0,0.19541130478145216,0.2159940192070873,0.06535784476563761,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,64,0,-0.2458559507745424,-0.25726988198574535,-0.17666672847784623,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,64,0,0.14970509911648003,0.1545814927296336,0.08810680052454287,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,64,0,0.18613185913888763,0.153341562532188,0.08342962330806268,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,69,0,0.3163329974960477,0.29550037479188374,0.2580292908429696,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,69,0,0.0562369773326307,0.044765056578591346,0.040811612166529815,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,69,0,0.1427794368945124,0.051629214730535875,0.039812976988745516,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,69,0,0.21198216177883294,0.15423024573685581,0.13082253098263336,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,81,0,0.3669863592481599,0.32091280893975316,0.15548355381860296,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,81,0,0.37222512363296634,0.27613624580817325,0.2643403472391799,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,81,0,0.3846126185845399,0.2999370407048355,0.2645725523323166,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,81,0,0.4469320865787999,0.4170935094342073,0.39114141765585453,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,92,0,0.1570235704953598,0.245975953890804,0.1185703980355585,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,92,0,0.23634309015916813,0.28410230839173906,0.2600669671050927,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,92,0,0.14889237737300065,0.2477352537170113,0.19097236217846242,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,92,0,0.062249399002961565,0.2205815019269312,0.1910004255102501,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,100,0,0.5731937550811247,0.5693711103908768,0.22352415040544768,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,100,0,0.5455736164989788,0.5294785028051135,0.4550224964873603,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,100,0,0.6046078687432356,0.5248441340573801,0.48282986383354753,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,100,0,0.5601424808060448,0.5418833565934434,0.49424336611899117,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,101,0,0.31722476798026233,0.32475318370963596,0.23941344806908366,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,101,0,0.18102257028072363,0.20784249952542486,0.184728232863351,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,101,0,0.30667879796115993,0.3350797157928633,0.2448851819079615,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,101,0,0.3324467813097214,0.36320121943667244,0.27924858392822627,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,106,0,0.20394888069072362,0.2501148553015158,0.09972129925522205,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,106,0,0.2102326040890065,0.24254430983436454,0.2116908207916256,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,106,0,0.26624185516661425,0.29779140839859,0.20067400300557478,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,106,0,0.42595728138438615,0.47327173370374914,0.3340887368693226,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,111,0,0.3909271554426925,0.3663288619802068,0.2337464880289103,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,111,0,0.4863998175256817,0.5070338987197255,0.4776710123430189,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,111,0,0.3993743251331627,0.3536302633155459,0.2194386069767098,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,111,0,0.5454808939072846,0.5366353105548585,0.39504609634708104,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,118,0,0.24355187755809532,0.19911402822721663,0.13885946617184342,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,118,0,0.33742392804548493,0.2804984583126889,0.2722544188777241,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,118,0,0.18477032957602346,0.18140443029312545,0.14669944134905505,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,118,0,0.33573879091952336,0.26875605365867633,0.23289837890756251,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,119,0,0.42498971291464416,0.43115130980499805,0.1894837378995439,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,119,0,0.5994498991422175,0.6169465596830271,0.5065888339281667,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,119,0,0.38142361702728717,0.4133268441555166,0.27641761487178945,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,119,0,0.5821703127958838,0.5548607159874612,0.39915364288622124,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,128,0,0.6068894687715447,0.57743499648861,0.43600465112768216,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,128,0,0.4830687868026741,0.4707858431756195,0.45255399353977405,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,128,0,0.5553634501567032,0.5266175004007411,0.47413775746149855,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,128,0,0.5906206970591811,0.5591636657295145,0.5285296735396765,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,129,0,0.2668506630530722,0.28143020147344283,0.13466602034873415,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,129,0,0.1055095703747524,0.147838910294934,0.12498207819433159,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,129,0,0.1933091417392334,0.15137592477630385,0.09497161793518184,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,129,0,0.12982329782953175,0.17604252645618837,0.1043727392947417,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,fashion,137,0,0.2510217858664152,0.25046864876587255,0.13453600974649568,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,fashion,137,0,0.08050708567014736,0.0615718303373841,0.05131580651294862,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,fashion,137,0,0.20188623818942913,0.26526984774456397,0.1738862975004362,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,fashion,137,0,-0.013360118703712223,0.009887583382166523,0.005313572115539577,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,5,0,0.47924172637364143,0.45319895590073095,0.31720266167855965,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,5,0,0.6713699348244312,0.6571239305413431,0.617964662728754,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,5,0,0.6095704068120515,0.599624770169482,0.5662863384525437,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,5,0,0.6186117342685592,0.596753734231405,0.5352154339336946,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,6,0,0.5392809701291553,0.5371653948649346,0.3508413233415084,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,6,0,0.6931858052006297,0.6851446687221382,0.623774739498935,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,6,0,0.6280967830270887,0.6279396832997848,0.5492893167595297,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,6,0,0.7112633600382621,0.7045698020632725,0.6396891124702029,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,16,0,0.3791050978291097,0.30720567878869265,0.21588148283358038,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,16,0,0.19529210590808563,0.21871988303884446,0.19485523596118526,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,16,0,0.31400772919308123,0.2896005409579467,0.22067473849577598,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,16,0,0.3726297001953827,0.338447470492329,0.2857937886980339,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,17,0,0.07784375969708318,0.07837705718313799,0.06652946586124656,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,17,0,0.2980106176638677,0.23378780374810695,0.22527113229000334,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,17,0,0.0017570752872802635,-0.09470072073694116,-0.07656238725312202,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,17,0,0.06453258327829331,0.047820936418786736,0.03955788499614409,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,23,0,0.6984467944208909,0.692365707532752,0.4041506774253316,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,23,0,0.6260037193521784,0.6839527509460355,0.642606886226543,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,23,0,0.687624208508876,0.6634219079347241,0.5440809635862554,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,23,0,0.7193119600530637,0.7181105658082018,0.6374985041508636,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,35,0,0.35144920100373866,0.37623067048827197,0.3269477316427885,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,35,0,0.3342954932315206,0.26866915959503035,0.2075728326083516,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,35,0,0.4584076141716867,0.4891111054847513,0.3816159388419998,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,35,0,0.39710833492684855,0.39364037353122155,0.2715945519790606,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,39,0,0.6607406487408348,0.6354145164490494,0.42721615817253056,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,39,0,0.7220367838581936,0.6560337668270176,0.6304669901820781,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,39,0,0.6851996881172284,0.6789571496413039,0.5685824005969797,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,39,0,0.6953496943361772,0.6819651912142414,0.5876937242404563,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,44,0,0.46912976238706294,0.45103658449414236,0.3345116443225523,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,44,0,0.48582674640320467,0.44322753541375737,0.3797480259489916,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,44,0,0.5034821675683091,0.42834448465519487,0.34687817781379154,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,44,0,0.520330483765866,0.4810617101121055,0.399832034423094,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,51,0,0.7291238156556477,0.6770844420372069,0.41826793284013886,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,51,0,0.6244558146228595,0.6359600353146152,0.57724034604809,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,51,0,0.6899037278674434,0.6220975444271308,0.4482023054954548,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,51,0,0.7195864245806004,0.7002885660321678,0.5674370592039528,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,64,0,0.29982828827036156,0.24638989136884326,0.14332431808743412,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,64,0,0.24628399428600048,0.17629421451733532,0.1651522178186328,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,64,0,0.30896638272341215,0.27995213719621065,0.22019030127992345,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,64,0,0.17722963728402918,0.1870676618580254,0.15193242734792617,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,69,0,0.16483437324125022,0.18178435531792553,0.17499156253217657,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,69,0,0.3242535552215812,0.4201297709406128,0.3778122418156652,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,69,0,0.4046716759094371,0.44041314354568895,0.3859381604765388,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,69,0,0.29646906921929495,0.34910367960182576,0.2880470084541136,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,81,0,0.40141249982018296,0.3953832858455318,0.34644526201988324,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,81,0,0.35521581212756675,0.38605114398329776,0.36536868447827703,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,81,0,0.4668441072994047,0.4319782319115254,0.41683686493339644,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,81,0,0.41692099640026653,0.3841233950297027,0.33678537707011424,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,92,0,0.481594831173067,0.46840399578715824,0.3614913460421042,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,92,0,0.5131617190906544,0.5996398171516666,0.5389618183929238,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,92,0,0.5222521836492002,0.5443523721071977,0.44039723710386514,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,92,0,0.5512217959786317,0.6080458711979058,0.43684197509979045,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,100,0,0.5804807287409158,0.5263874168350662,0.38870935199891815,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,100,0,0.5391783487470471,0.6290120914261047,0.5880571751310032,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,100,0,0.4906842605075711,0.5697707541944997,0.4658176313182999,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,100,0,0.5530123986361664,0.5733158042417966,0.5060987418461336,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,101,0,0.1955702826551608,0.1956008320067484,0.15860704100217932,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,101,0,0.4160442655444767,0.4908582470396004,0.4618633404791016,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,101,0,0.22403165435133804,0.27972508980300004,0.2517270683756999,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,101,0,0.42758128585703425,0.5302082295300088,0.43164269601123156,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,106,0,0.43435891881506394,0.4682364698659428,0.38457655833160215,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,106,0,0.49821339235026996,0.5105685905449694,0.4718107651219385,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,106,0,0.47242410497674875,0.44669792691488414,0.3692200122036839,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,106,0,0.5802342161082825,0.5260338278340936,0.43056706860039046,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,111,0,0.375189717445853,0.383988647065796,0.29594237192288214,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,111,0,0.5506292954487998,0.569569439932521,0.5274553952110935,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,111,0,0.417216477506026,0.43407627352707584,0.336415268547042,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,111,0,0.4291256999118361,0.47031366089006454,0.3716316925264154,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,118,0,0.602095702305136,0.5300825183801026,0.4125040944711817,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,118,0,0.5419508574870922,0.5754934890012164,0.5420221697141928,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,118,0,0.4224577883121706,0.42701371187909176,0.3204968448849596,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,118,0,0.5540993195198758,0.5574364115769502,0.4836123342438782,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,119,0,0.7427951316978341,0.7347249282812488,0.4709322411058384,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,119,0,0.6291658474499681,0.6612037831010384,0.6350881047796825,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,119,0,0.6704127770624092,0.6470992361703937,0.5827584969597527,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,119,0,0.6569474565942701,0.680668954660517,0.6377677333526152,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,128,0,0.5061712755494335,0.4586563726428288,0.4263512985402102,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,128,0,0.2971728233317299,0.2164690239913343,0.1981002957406707,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,128,0,0.451301624039048,0.38903043761898326,0.3382452967729454,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,128,0,0.3892268667747735,0.35218529598959925,0.2646185987061906,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,129,0,0.4902726199690665,0.49403814159973863,0.40348634546805595,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,129,0,0.4899737947232503,0.4759515696958175,0.4075415646896487,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,129,0,0.5044170149376986,0.545072817348036,0.47274849625453064,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,129,0,0.5544702436119074,0.5959142313117326,0.4605908842137148,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,1,landscape,137,0,0.5842728129123391,0.5459098624058591,0.39382466280927125,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,1,landscape,137,0,0.45776642887931396,0.468264224241047,0.4584303566886522,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,1,landscape,137,0,0.46491592625009714,0.5065751051050786,0.4361482874596171,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,1,landscape,137,0,0.49440760290457786,0.534589074225417,0.5039396072630838,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,2,art,7,0,0.14032750669533212,0.2521120069787378,0.22459842562388896,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,2,art,7,0,0.4848488906243666,0.5017113450629185,0.47527010584192697,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,2,art,7,0,0.31005932839784867,0.34225518004057487,0.284306681374598,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,2,art,7,0,0.3306373903337365,0.3516155984660502,0.30877890799539925,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,2,art,8,0,0.6454731348444448,0.6542254181944129,0.3851950728393006,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,2,art,8,0,0.617284212508621,0.6817481306742416,0.5627457100400934,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,2,art,8,0,0.6093062156211237,0.6298655125793176,0.5495366787445124,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,2,art,8,0,0.659939902533773,0.661439630367975,0.5750815457731621,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,2,art,40,0,0.2293518562680589,0.2000501128241537,0.1173352309549579,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,2,art,40,0,0.3338792515143846,0.33550296872106017,0.32333394595764414,,2026-08-22,table1
